UF;valor;id_servico;dia_venda
CE;212.0;509;11
CE;179.0;509;12
CE;212.0;510;1
CE;123.0;510;2
BA;89.0;510;3
CE;268.0;510;4
MA;89.0;510;5
MG;130.0;510;6
AP;171.0;510;7
CE;446.0;510;8
BA;294.0;510;9
BA;171.0;510;10
CE;91.0;510;11
CE;41.0;510;12
CE;446.0;511;1
CE;130.0;511;2
CE;89.0;511;3
CE;171.0;511;4
PB;253.0;511;5
CE;269.0;511;6
BA;130.0;511;7
MA;130.0;512;1
CE;89.0;512;2
CE;82.0;512;3
CE;91.0;512;4
ES;171.0;512;5
BA;130.0;512;6
RJ;89.0;512;7
BA;253.0;512;8
AM;212.0;512;9
CE;130.0;512;10
AP;294.0;512;11
CE;89.0;512;12
CE;179.0;512;13
PA;294.0;512;14
CE;268.0;513;1
CE;253.0;513;2
CE;358.0;513;3
CE;535.0;513;4
CE;308.0;513;5
AM;294.0;513;6
CE;253.0;513;7
CE;357.0;513;8
CE;91.0;514;1
CE;179.0;514;2
CE;169.0;514;3
CE;277.0;514;4
ES;171.0;514;5
MA;171.0;515;1
BA;171.0;515;2
CE;342.0;515;3
CE;179.0;515;4
CE;89.0;515;5
BA;89.0;515;6
CE;178.0;515;7
MA;130.0;515;8
BA;171.0;515;9
CE;220.0;515;10
CE;212.0;515;11
CE;436.0;515;12
CE;535.0;515;13
CE;171.0;515;14
CE;625.0;515;15
GO;212.0;515;16
CE;89.0;515;17
BA;89.0;516;1
CE;123.0;516;2
CE;269.0;516;3
CE;217.0;516;4
CE;89.0;516;5
CE;294.0;516;6
AL;212.0;516;7
CE;130.0;516;8
CE;130.0;516;9
BA;89.0;516;10
BA;89.0;516;11
CE;180.0;516;12
MA;130.0;516;13
CE;179.0;517;1
BA;171.0;517;2
CE;268.0;517;3
CE;440.0;517;4
MA;171.0;517;5
CE;268.0;517;6
BA;89.0;517;7
BA;89.0;517;8
CE;357.0;517;9
CE;140.0;518;1
MA;130.0;518;2
CE;268.0;518;3
CE;260.0;518;4
CE;179.0;518;5
BA;212.0;518;6
CE;82.0;518;7
BA;171.0;518;8
DF;130.0;518;9
CE;130.0;518;10
CE;179.0;519;1
CE;358.0;519;2
CE;91.0;519;3
CE;217.0;519;4
CE;268.0;519;5
CE;357.0;519;6
BA;171.0;520;1
CE;180.0;520;2
CE;358.0;520;3
CE;350.0;520;4
CE;197.0;520;5
CE;89.0;520;6
CE;91.0;520;7
CE;357.0;520;8
CE;269.0;521;1
CE;180.0;521;2
CE;179.0;521;3
CE;268.0;521;4
BA;130.0;521;5
AL;171.0;521;6
BA;171.0;521;7
DF;171.0;521;8
CE;212.0;521;9
AL;89.0;522;1
CE;89.0;522;2
CE;171.0;522;3
CE;89.0;522;4
GO;171.0;522;5
CE;170.0;522;6
CE;447.0;522;7
CE;437.0;522;8
CE;180.0;522;9
MA;89.0;522;10
CE;179.0;522;11
AM;212.0;522;12
CE;89.0;522;13
AL;89.0;522;14
CE;447.0;522;15
CE;358.0;522;16
MA;89.0;523;1
CE;268.0;523;2
GO;130.0;523;3
ES;130.0;523;4
CE;130.0;523;5
CE;357.0;523;6
CE;91.0;523;7
CE;91.0;523;8
CE;137.0;523;9
CE;318.0;523;10
ES;253.0;523;11
MA;171.0;523;12
CE;269.0;523;13
CE;179.0;523;14
CE;180.0;524;1
CE;91.0;524;2
BA;130.0;524;3
CE;269.0;524;4
BA;130.0;524;5
CE;447.0;525;1
BA;89.0;525;2
CE;171.0;525;3
BA;89.0;525;4
CE;171.0;525;5
MT;294.0;525;6
CE;91.0;525;7
CE;358.0;525;8
CE;153.0;525;9
CE;269.0;525;10
MG;212.0;525;11
CE;268.0;525;12
AP;82.0;525;13
CE;357.0;525;14
GO;253.0;525;15
CE;156.0;525;16
ES;89.0;525;17
MA;89.0;526;1
CE;180.0;526;2
CE;164.0;526;3
MG;253.0;526;4
CE;179.0;526;5
CE;179.0;526;6
ES;130.0;526;7
BA;130.0;526;8
CE;91.0;526;9
CE;91.0;526;10
CE;180.0;526;11
GO;130.0;527;1
CE;89.0;527;2
BA;130.0;527;3
DF;171.0;527;4
CE;179.0;527;5
AL;89.0;527;6
CE;179.0;527;7
CE;212.0;527;8
MG;82.0;527;9
CE;180.0;527;10
CE;357.0;527;11
CE;89.0;527;12
CE;171.0;528;1
DF;89.0;528;2
CE;171.0;528;3
CE;171.0;528;4
BA;212.0;528;5
AL;130.0;528;6
ES;171.0;528;7
AC;212.0;528;8
AL;171.0;528;9
AM;294.0;529;1
CE;446.0;529;2
BA;294.0;529;3
CE;179.0;529;4
CE;185.0;529;5
CE;171.0;529;6
CE;535.0;529;7
MA;171.0;529;8
AL;130.0;529;9
CE;219.0;529;10
CE;89.0;529;11
MA;171.0;530;1
BA;171.0;530;2
CE;171.0;530;3
CE;180.0;530;4
CE;178.0;530;5
BA;130.0;530;6
BA;89.0;530;7
CE;253.0;530;8
CE;203.0;530;9
BA;130.0;530;10
CE;269.0;530;11
CE;130.0;530;12
CE;447.0;530;13
CE;268.0;531;1
BA;130.0;531;2
ES;171.0;531;3
AL;171.0;531;4
AL;130.0;531;5
CE;89.0;531;6
ES;171.0;531;7
CE;357.0;531;8
CE;357.0;531;9
CE;91.0;532;1
AC;212.0;532;2
BA;253.0;532;3
CE;344.0;532;4
AL;171.0;532;5
CE;180.0;532;6
DF;41.0;532;7
CE;357.0;532;8
CE;179.0;532;9
BA;89.0;532;10
BA;89.0;532;11
MA;253.0;533;1
CE;89.0;533;2
GO;130.0;533;3
GO;212.0;533;4
CE;130.0;533;5
CE;209.0;533;6
CE;82.0;533;7
CE;358.0;533;8
CE;535.0;533;9
CE;179.0;533;10
CE;268.0;533;11
CE;357.0;533;12
CE;82.0;533;13
CE;212.0;533;14
CE;41.0;534;1
CE;130.0;534;2
CE;517.0;534;3
CE;130.0;534;4
MG;130.0;534;5
MA;171.0;534;6
CE;357.0;534;7
DF;130.0;534;8
CE;89.0;534;9
MA;171.0;534;10
CE;171.0;535;1
CE;180.0;535;2
CE;258.0;535;3
BA;89.0;535;4
CE;358.0;535;5
BA;89.0;535;6
CE;41.0;535;7
CE;212.0;535;8
CE;130.0;535;9
AC;212.0;536;1
BA;89.0;536;2
BA;130.0;536;3
CE;357.0;536;4
CE;171.0;536;5
CE;447.0;536;6
CE;130.0;536;7
BA;171.0;536;8
MA;171.0;536;9
ES;89.0;536;10
ES;130.0;536;11
CE;256.0;536;12
CE;180.0;536;13
CE;91.0;536;14
BA;89.0;537;1
BA;130.0;537;2
CE;270.0;537;3
CE;41.0;537;4
CE;268.0;537;5
CE;89.0;537;6
CE;89.0;537;7
CE;89.0;537;8
CE;268.0;537;9
BA;130.0;537;10
CE;268.0;537;11
MA;89.0;538;1
CE;171.0;538;2
MA;212.0;538;3
MA;253.0;538;4
CE;179.0;538;5
CE;130.0;538;6
CE;91.0;538;7
CE;164.0;538;8
CE;170.0;538;9
CE;358.0;538;10
CE;268.0;538;11
GO;89.0;538;12
CE;282.0;538;13
CE;253.0;538;14
CE;179.0;538;15
CE;179.0;538;16
CE;82.0;539;1
CE;269.0;539;2
CE;130.0;539;3
CE;219.0;539;4
CE;357.0;539;5
CE;212.0;539;6
CE;230.0;539;7
BA;89.0;540;1
MA;171.0;540;2
BA;89.0;540;3
CE;123.0;540;4
CE;268.0;540;5
CE;357.0;540;6
AL;89.0;540;7
CE;446.0;540;8
CE;89.0;540;9
CE;41.0;540;10
AM;130.0;540;11
CE;253.0;540;12
CE;269.0;540;13
CE;91.0;541;1
CE;91.0;541;2
BA;130.0;541;3
CE;180.0;541;4
BA;89.0;541;5
CE;294.0;541;6
CE;212.0;541;7
ES;171.0;541;8
CE;91.0;542;1
AL;171.0;542;2
BA;130.0;542;3
CE;184.0;542;4
BA;89.0;543;1
CE;130.0;543;2
CE;89.0;543;3
CE;180.0;543;4
CE;180.0;543;5
BA;130.0;543;6
ES;41.0;543;7
BA;130.0;543;8
CE;253.0;544;1
MG;41.0;544;2
BA;130.0;544;3
DF;89.0;544;4
CE;536.0;544;5
CE;309.0;544;6
CE;179.0;545;1
BA;212.0;545;2
CE;358.0;545;3
AM;253.0;545;4
CE;123.0;545;5
CE;171.0;545;6
PA;253.0;545;7
CE;178.0;545;8
MA;89.0;546;1
CE;82.0;546;2
CE;123.0;546;3
MG;89.0;546;4
CE;446.0;546;5
BA;130.0;546;6
CE;179.0;546;7
CE;179.0;546;8
CE;41.0;546;9
MA;130.0;547;1
CE;219.0;547;2
BA;89.0;547;3
CE;446.0;547;4
MA;89.0;547;5
BA;130.0;547;6
BA;164.0;547;7
CE;253.0;547;8
MG;41.0;547;9
CE;342.0;547;10
BA;130.0;548;1
CE;212.0;548;2
CE;130.0;548;3
MA;89.0;548;4
CE;91.0;548;5
CE;171.0;548;6
CE;277.0;548;7
CE;212.0;548;8
BA;212.0;549;1
MA;130.0;549;2
CE;89.0;549;3
MG;171.0;549;4
CE;212.0;549;5
CE;446.0;549;6
BA;89.0;549;7
MA;89.0;549;8
CE;41.0;549;9
CE;268.0;550;1
CE;130.0;550;2
MA;89.0;550;3
CE;268.0;550;4
CE;130.0;550;5
MA;294.0;550;6
MT;212.0;550;7
ES;130.0;550;8
CE;268.0;550;9
AL;171.0;550;10
CE;268.0;550;11
CE;130.0;551;1
CE;130.0;551;2
CE;171.0;551;3
CE;446.0;551;4
CE;269.0;551;5
BA;89.0;551;6
BA;130.0;551;7
RJ;294.0;551;8
BA;212.0;551;9
CE;269.0;551;10
BA;89.0;551;11
DF;89.0;551;12
CE;212.0;551;13
AL;171.0;551;14
CE;137.0;551;15
MA;89.0;552;1
MG;171.0;552;2
CE;130.0;552;3
AL;212.0;552;4
CE;89.0;552;5
CE;171.0;552;6
CE;89.0;552;7
MA;212.0;552;8
AM;89.0;552;9
MA;89.0;552;10
CE;171.0;553;1
CE;179.0;553;2
CE;89.0;553;3
BA;130.0;553;4
AM;89.0;553;5
BA;89.0;553;6
MA;171.0;553;7
CE;357.0;554;1
CE;130.0;554;2
CE;358.0;554;3
CE;253.0;554;4
BA;130.0;554;5
CE;41.0;554;6
BA;89.0;554;7
BA;253.0;554;8
SP;253.0;554;9
BA;171.0;554;10
CE;268.0;554;11
CE;41.0;554;12
DF;212.0;554;13
DF;130.0;554;14
GO;130.0;555;1
CE;179.0;555;2
PA;212.0;555;3
CE;130.0;555;4
CE;269.0;555;5
DF;212.0;555;6
CE;130.0;555;7
CE;446.0;555;8
CE;446.0;555;9
MA;41.0;556;1
CE;91.0;556;2
CE;535.0;556;3
MG;130.0;556;4
CE;171.0;556;5
BA;171.0;556;6
CE;41.0;556;7
CE;536.0;556;8
CE;82.0;556;9
MG;41.0;557;1
BA;130.0;557;2
CE;163.0;557;3
AP;171.0;557;4
CE;447.0;557;5
CE;269.0;557;6
CE;180.0;558;1
CE;130.0;558;2
GO;130.0;558;3
MA;89.0;558;4
CE;253.0;558;5
CE;212.0;558;6
CE;123.0;558;7
CE;338.0;558;8
DF;164.0;558;9
CE;446.0;558;10
CE;268.0;558;11
MA;89.0;558;12
CE;247.0;558;13
MG;89.0;558;14
MA;130.0;558;15
ES;253.0;559;1
BA;171.0;559;2
AM;89.0;559;3
AM;212.0;559;4
CE;89.0;559;5
BA;89.0;559;6
CE;357.0;559;7
CE;179.0;559;8
CE;268.0;559;9
BA;130.0;559;10
BA;89.0;559;11
CE;293.0;559;12
BA;130.0;559;13
CE;357.0;559;14
MA;171.0;559;15
MA;89.0;560;1
MG;89.0;560;2
SP;212.0;560;3
CE;212.0;560;4
CE;89.0;560;5
BA;89.0;560;6
CE;882.0;560;7
BA;171.0;560;8
CE;91.0;560;9
CE;357.0;561;1
CE;130.0;561;2
BA;89.0;561;3
CE;536.0;561;4
CE;268.0;561;5
CE;130.0;561;6
CE;130.0;561;7
CE;130.0;562;1
BA;130.0;562;2
CE;89.0;562;3
AM;130.0;562;4
BA;89.0;562;5
CE;130.0;562;6
BA;130.0;563;1
MA;89.0;563;2
MA;130.0;563;3
CE;269.0;563;4
DF;171.0;563;5
CE;357.0;563;6
BA;82.0;563;7
CE;358.0;563;8
CE;179.0;563;9
CE;194.0;564;1
GO;130.0;564;2
CE;91.0;564;3
GO;294.0;564;4
CE;179.0;564;5
CE;137.0;564;6
GO;171.0;564;7
MA;130.0;564;8
CE;257.0;564;9
BA;171.0;564;10
GO;253.0;564;11
CE;178.0;565;1
CE;341.0;565;2
AL;89.0;565;3
ES;294.0;565;4
AM;130.0;565;5
AM;130.0;565;6
BA;89.0;565;7
MA;171.0;565;8
CE;91.0;565;9
AL;130.0;566;1
CE;171.0;566;2
CE;123.0;566;3
CE;130.0;566;4
CE;130.0;566;5
CE;171.0;566;6
BA;212.0;566;7
MA;212.0;566;8
AM;89.0;566;9
AL;130.0;566;10
CE;130.0;566;11
BA;212.0;566;12
MA;212.0;567;1
MG;171.0;567;2
CE;625.0;567;3
ES;171.0;567;4
BA;89.0;567;5
BA;89.0;567;6
GO;212.0;567;7
MA;171.0;567;8
CE;802.0;567;9
BA;294.0;567;10
CE;91.0;567;11
CE;179.0;568;1
CE;179.0;568;2
BA;89.0;568;3
AL;130.0;568;4
CE;130.0;568;5
BA;89.0;568;6
CE;130.0;568;7
CE;41.0;568;8
CE;82.0;568;9
BA;82.0;568;10
CE;171.0;568;11
CE;130.0;568;12
CE;41.0;568;13
AM;130.0;568;14
CE;358.0;568;15
CE;130.0;569;1
CE;357.0;569;2
BA;171.0;569;3
CE;89.0;569;4
CE;221.0;569;5
CE;89.0;569;6
GO;171.0;569;7
MA;89.0;570;1
CE;269.0;570;2
CE;123.0;570;3
MA;253.0;570;4
CE;91.0;570;5
CE;179.0;570;6
CE;171.0;570;7
CE;89.0;570;8
CE;130.0;570;9
AC;212.0;570;10
CE;447.0;570;11
MG;212.0;570;12
DF;171.0;570;13
CE;179.0;571;1
AL;212.0;571;2
MA;171.0;571;3
CE;171.0;571;4
MA;130.0;571;5
CE;123.0;571;6
CE;89.0;571;7
CE;130.0;571;8
MG;41.0;571;9
MA;41.0;571;10
CE;268.0;571;11
CE;91.0;571;12
AC;171.0;571;13
CE;89.0;571;14
BA;171.0;572;1
AP;130.0;572;2
CE;180.0;572;3
CE;89.0;572;4
CE;358.0;573;1
BA;130.0;573;2
CE;268.0;573;3
CE;268.0;573;4
CE;268.0;573;5
AL;171.0;573;6
CE;179.0;573;7
CE;357.0;573;8
AL;89.0;573;9
CE;269.0;573;10
MG;41.0;573;11
CE;41.0;574;1
MA;89.0;574;2
CE;269.0;574;3
BA;212.0;575;1
MA;89.0;575;2
CE;269.0;575;3
CE;268.0;575;4
CE;535.0;575;5
CE;91.0;575;6
CE;179.0;576;1
CE;357.0;576;2
MT;253.0;576;3
MG;82.0;576;4
CE;268.0;576;5
CE;357.0;576;6
CE;358.0;576;7
DF;130.0;576;8
CE;180.0;577;1
MA;89.0;577;2
CE;82.0;577;3
BA;89.0;577;4
CE;624.0;577;5
CE;91.0;577;6
CE;91.0;578;1
AM;89.0;578;2
MA;171.0;578;3
ES;171.0;578;4
CE;269.0;578;5
CE;212.0;578;6
CE;130.0;578;7
BA;130.0;578;8
CE;180.0;578;9
MA;89.0;578;10
DF;130.0;578;11
CE;180.0;578;12
GO;89.0;579;1
AM;89.0;579;2
CE;130.0;579;3
CE;179.0;579;4
DF;294.0;579;5
AM;130.0;579;6
CE;130.0;580;1
CE;130.0;580;2
CE;294.0;580;3
MA;89.0;580;4
AP;171.0;580;5
CE;269.0;580;6
MA;130.0;580;7
BA;130.0;580;8
MA;171.0;580;9
AP;130.0;580;10
CE;130.0;581;1
DF;171.0;581;2
CE;130.0;581;3
CE;357.0;581;4
CE;269.0;581;5
CE;123.0;581;6
CE;268.0;581;7
CE;268.0;582;1
ES;212.0;582;2
AL;89.0;582;3
CE;212.0;582;4
MA;171.0;582;5
CE;253.0;582;6
CE;91.0;582;7
CE;268.0;582;8
CE;179.0;582;9
CE;246.0;582;10
CE;220.0;582;11
CE;157.0;583;1
AM;89.0;583;2
BA;41.0;583;3
CE;180.0;583;4
CE;212.0;583;5
CE;130.0;583;6
ES;130.0;583;7
CE;179.0;583;8
CE;446.0;583;9
PE;171.0;583;10
CE;164.0;583;11
CE;269.0;583;12
CE;212.0;584;1
CE;179.0;584;2
CE;159.0;584;3
CE;91.0;584;4
CE;91.0;584;5
CE;130.0;584;6
GO;130.0;584;7
CE;219.0;584;8
BA;89.0;584;9
CE;171.0;585;1
DF;253.0;585;2
CE;89.0;585;3
BA;212.0;585;4
MA;89.0;585;5
CE;41.0;585;6
BA;89.0;586;1
BA;89.0;586;2
CE;91.0;586;3
AL;171.0;586;4
CE;82.0;586;5
CE;253.0;586;6
RJ;253.0;586;7
MA;171.0;586;8
CE;89.0;587;1
AM;212.0;587;2
MA;130.0;587;3
CE;180.0;587;4
CE;268.0;587;5
CE;48.0;587;6
CE;269.0;587;7
CE;91.0;587;8
AM;89.0;587;9
CE;91.0;587;10
CE;180.0;587;11
CE;130.0;587;12
CE;180.0;588;1
CE;268.0;588;2
CE;130.0;588;3
CE;91.0;588;4
CE;130.0;588;5
MA;130.0;588;6
CE;357.0;588;7
CE;250.0;588;8
BA;89.0;588;9
BA;130.0;589;1
CE;179.0;589;2
CE;358.0;589;3
CE;48.0;589;4
MA;130.0;589;5
MA;171.0;589;6
CE;180.0;589;7
CE;89.0;589;8
BA;171.0;589;9
CE;130.0;589;10
MA;171.0;589;11
BA;89.0;589;12
CE;171.0;589;13
DF;171.0;590;1
CE;268.0;590;2
BA;130.0;590;3
MA;89.0;590;4
CE;171.0;590;5
ES;130.0;590;6
CE;91.0;590;7
RJ;253.0;590;8
CE;130.0;591;1
CE;130.0;591;2
BA;130.0;591;3
CE;180.0;591;4
CE;89.0;591;5
CE;91.0;591;6
BA;130.0;591;7
CE;357.0;591;8
MA;171.0;591;9
CE;130.0;591;10
CE;123.0;591;11
CE;91.0;592;1
AM;130.0;592;2
CE;130.0;592;3
BA;89.0;592;4
CE;89.0;592;5
MA;130.0;592;6
CE;357.0;592;7
CE;219.0;593;1
CE;171.0;593;2
CE;269.0;593;3
CE;309.0;593;4
AM;89.0;593;5
MG;89.0;593;6
CE;130.0;593;7
CE;130.0;593;8
MA;212.0;593;9
AM;89.0;593;10
CE;447.0;594;1
BA;212.0;594;2
CE;130.0;594;3
CE;171.0;594;4
CE;91.0;594;5
MT;253.0;594;6
CE;230.0;594;7
CE;357.0;594;8
CE;357.0;595;1
CE;269.0;595;2
BA;130.0;595;3
CE;171.0;595;4
CE;212.0;595;5
CE;89.0;595;6
DF;130.0;595;7
CE;191.0;595;8
AP;130.0;595;9
CE;180.0;595;10
CE;268.0;595;11
CE;89.0;595;12
BA;212.0;596;1
BA;171.0;596;2
CE;171.0;596;3
CE;91.0;596;4
BA;89.0;596;5
CE;171.0;596;6
CE;268.0;596;7
CE;227.0;596;8
AL;82.0;596;9
MA;130.0;597;1
CE;41.0;597;2
AM;130.0;597;3
BA;89.0;597;4
BA;89.0;597;5
CE;268.0;597;6
CE;268.0;597;7
CE;180.0;597;8
CE;268.0;597;9
GO;89.0;597;10
CE;130.0;597;11
BA;89.0;598;1
CE;310.0;598;2
BA;89.0;598;3
CE;269.0;598;4
CE;358.0;598;5
CE;268.0;598;6
CE;180.0;598;7
CE;91.0;598;8
CE;446.0;599;1
MA;89.0;599;2
MA;171.0;599;3
CE;268.0;599;4
CE;268.0;599;5
CE;91.0;599;6
CE;164.0;599;7
CE;269.0;599;8
CE;357.0;599;9
CE;130.0;600;1
ES;130.0;600;2
CE;137.0;600;3
MA;253.0;600;4
CE;164.0;600;5
CE;446.0;600;6
CE;89.0;600;7
CE;357.0;600;8
CE;130.0;600;9
MA;89.0;601;1
CE;254.0;601;2
ES;89.0;601;3
CE;137.0;601;4
CE;171.0;601;5
CE;447.0;601;6
CE;357.0;601;7
CE;91.0;601;8
CE;89.0;601;9
CE;446.0;601;10
CE;268.0;602;1
CE;82.0;602;2
CE;130.0;602;3
MA;171.0;602;4
MA;171.0;602;5
CE;82.0;602;6
AM;89.0;603;1
CE;396.0;603;2
BA;89.0;603;3
CE;89.0;603;4
CE;329.0;603;5
ES;130.0;603;6
CE;130.0;603;7
CE;180.0;604;1
GO;130.0;604;2
CE;91.0;604;3
CE;41.0;604;4
CE;82.0;604;5
BA;89.0;604;6
AM;212.0;604;7
CE;137.0;604;8
CE;268.0;604;9
CE;89.0;604;10
CE;164.0;604;11
CE;268.0;604;12
CE;129.0;605;1
BA;89.0;605;2
CE;357.0;605;3
CE;212.0;605;4
CE;91.0;606;1
MA;171.0;606;2
CE;268.0;606;3
CE;180.0;606;4
CE;268.0;606;5
CE;89.0;606;6
CE;446.0;606;7
CE;41.0;606;8
GO;253.0;606;9
CE;447.0;606;10
ES;171.0;606;11
MG;123.0;606;12
BA;130.0;607;1
CE;254.0;607;2
CE;130.0;607;3
AL;130.0;607;4
AL;130.0;607;5
CE;268.0;607;6
BA;130.0;607;7
CE;171.0;607;8
BA;171.0;607;9
BA;89.0;607;10
MA;171.0;607;11
CE;180.0;607;12
AM;212.0;607;13
CE;358.0;607;14
CE;358.0;607;15
CE;268.0;607;16
CE;446.0;607;17
CE;171.0;608;1
BA;89.0;608;2
CE;89.0;608;3
CE;171.0;608;4
CE;268.0;608;5
PA;171.0;608;6
BA;130.0;608;7
CE;89.0;608;8
CE;180.0;609;1
AP;212.0;609;2
MA;130.0;609;3
AM;89.0;609;4
BA;130.0;609;5
CE;357.0;609;6
BA;130.0;609;7
CE;269.0;609;8
CE;123.0;609;9
AL;130.0;610;1
CE;179.0;610;2
CE;229.0;610;3
DF;130.0;610;4
AL;253.0;610;5
AM;130.0;610;6
CE;89.0;610;7
BA;89.0;611;1
MA;212.0;611;2
CE;130.0;611;3
AM;130.0;611;4
DF;89.0;611;5
AM;212.0;611;6
CE;130.0;611;7
CE;105.0;611;8
CE;212.0;611;9
CE;41.0;611;10
CE;91.0;611;11
ES;130.0;612;1
CE;171.0;612;2
BA;89.0;612;3
CE;179.0;612;4
CE;238.0;612;5
CE;82.0;612;6
CE;180.0;612;7
CE;180.0;612;8
AL;130.0;613;1
MA;89.0;613;2
CE;91.0;613;3
MT;294.0;613;4
CE;91.0;613;5
MA;171.0;613;6
CE;268.0;613;7
CE;171.0;613;8
BA;212.0;614;1
CE;358.0;614;2
CE;535.0;614;3
CE;180.0;614;4
MA;171.0;614;5
CE;358.0;614;6
CE;89.0;614;7
AL;89.0;614;8
CE;91.0;614;9
CE;269.0;614;10
CE;179.0;614;11
AM;89.0;614;12
MG;89.0;615;1
CE;447.0;615;2
CE;190.0;615;3
DF;130.0;615;4
GO;171.0;615;5
PA;212.0;615;6
BA;171.0;615;7
CE;269.0;615;8
CE;536.0;615;9
CE;89.0;616;1
CE;358.0;616;2
BA;89.0;616;3
DF;212.0;616;4
BA;171.0;616;5
BA;89.0;616;6
CE;447.0;617;1
CE;446.0;617;2
BA;89.0;617;3
CE;170.0;617;4
AM;171.0;617;5
CE;130.0;617;6
BA;89.0;617;7
CE;358.0;617;8
BA;212.0;617;9
CE;91.0;617;10
CE;446.0;617;11
CE;89.0;617;12
CE;358.0;617;13
BA;130.0;617;14
MA;89.0;617;15
MA;130.0;617;16
CE;180.0;617;17
CE;89.0;618;1
MA;171.0;618;2
BA;89.0;618;3
BA;130.0;618;4
CE;212.0;618;5
MA;89.0;618;6
CE;171.0;618;7
BA;171.0;618;8
DF;89.0;618;9
CE;89.0;618;10
CE;91.0;618;11
CE;179.0;618;12
CE;209.0;619;1
CE;89.0;619;2
BA;130.0;619;3
MA;130.0;619;4
MA;171.0;619;5
CE;278.0;619;6
CE;137.0;620;1
MA;294.0;620;2
AL;130.0;620;3
MA;89.0;620;4
BA;130.0;621;1
CE;268.0;621;2
BA;171.0;621;3
DF;130.0;621;4
CE;179.0;621;5
CE;148.0;621;6
CE;123.0;621;7
CE;268.0;621;8
CE;171.0;622;1
CE;91.0;622;2
BA;171.0;622;3
MG;253.0;622;4
CE;350.0;622;5
CE;294.0;622;6
CE;269.0;622;7
AL;130.0;622;8
CE;180.0;622;9
CE;130.0;622;10
CE;268.0;622;11
CE;269.0;623;1
DF;130.0;623;2
CE;268.0;623;3
CE;269.0;623;4
CE;357.0;623;5
CE;91.0;623;6
CE;89.0;623;7
CE;338.0;623;8
CE;212.0;623;9
CE;130.0;623;10
CE;168.0;623;11
CE;41.0;623;12
MG;130.0;623;13
CE;91.0;623;14
CE;180.0;624;1
MA;89.0;624;2
CE;180.0;624;3
CE;357.0;624;4
CE;357.0;624;5
CE;268.0;624;6
CE;82.0;624;7
CE;358.0;624;8
CE;180.0;624;9
CE;130.0;624;10
CE;179.0;624;11
CE;212.0;625;1
CE;89.0;625;2
CE;268.0;625;3
CE;357.0;625;4
CE;535.0;625;5
AP;171.0;625;6
CE;260.0;625;7
CE;41.0;625;8
CE;253.0;625;9
BA;89.0;626;1
CE;268.0;626;2
BA;130.0;626;3
CE;269.0;626;4
CE;89.0;626;5
CE;89.0;626;6
CE;143.0;626;7
CE;123.0;626;8
CE;171.0;627;1
CE;269.0;627;2
ES;130.0;627;3
CE;179.0;627;4
CE;82.0;627;5
MA;171.0;627;6
BA;89.0;627;7
MA;171.0;627;8
CE;123.0;627;9
MA;89.0;627;10
AL;89.0;627;11
MA;130.0;628;1
CE;268.0;628;2
CE;397.0;628;3
CE;91.0;628;4
CE;269.0;628;5
BA;89.0;629;1
CE;180.0;629;2
CE;180.0;629;3
DF;171.0;629;4
BA;130.0;629;5
CE;130.0;629;6
BA;89.0;629;7
RJ;294.0;629;8
BA;130.0;629;9
MA;130.0;629;10
MA;130.0;630;1
CE;268.0;630;2
CE;130.0;630;3
CE;130.0;630;4
CE;171.0;630;5
CE;157.0;630;6
CE;171.0;630;7
CE;290.0;630;8
BA;89.0;631;1
CE;269.0;631;2
BA;130.0;631;3
CE;130.0;631;4
BA;89.0;631;5
PE;294.0;631;6
MA;130.0;631;7
MA;171.0;631;8
CE;179.0;631;9
AL;212.0;631;10
AL;89.0;631;11
AL;130.0;631;12
BA;89.0;631;13
CE;180.0;631;14
ES;253.0;632;1
PI;294.0;632;2
CE;269.0;632;3
CE;130.0;632;4
BA;89.0;632;5
CE;91.0;632;6
CE;130.0;632;7
CE;258.0;632;8
CE;130.0;633;1
ES;212.0;633;2
CE;179.0;633;3
CE;91.0;633;4
CE;268.0;633;5
DF;212.0;633;6
CE;179.0;633;7
CE;179.0;633;8
CE;268.0;633;9
CE;129.0;633;10
CE;41.0;633;11
CE;212.0;633;12
CE;91.0;634;1
CE;269.0;634;2
CE;212.0;634;3
CE;625.0;634;4
AL;171.0;634;5
PA;171.0;634;6
CE;91.0;634;7
CE;89.0;635;1
CE;268.0;635;2
CE;178.0;635;3
AC;130.0;635;4
CE;268.0;635;5
CE;358.0;635;6
CE;82.0;635;7
ES;171.0;635;8
ES;41.0;635;9
CE;180.0;635;10
CE;171.0;635;11
PA;212.0;635;12
CE;179.0;635;13
CE;180.0;636;1
CE;357.0;636;2
ES;130.0;636;3
CE;179.0;636;4
CE;447.0;636;5
BA;171.0;636;6
CE;714.0;636;7
ES;212.0;636;8
CE;89.0;636;9
BA;89.0;636;10
CE;268.0;636;11
CE;171.0;636;12
CE;171.0;636;13
CE;89.0;637;1
MA;89.0;637;2
CE;212.0;637;3
BA;130.0;637;4
BA;130.0;637;5
CE;89.0;637;6
CE;89.0;637;7
CE;535.0;637;8
CE;357.0;637;9
MA;171.0;637;10
BA;89.0;638;1
CE;268.0;638;2
GO;89.0;638;3
BA;212.0;638;4
MA;212.0;638;5
CE;171.0;638;6
AM;130.0;638;7
CE;180.0;638;8
AM;212.0;638;9
GO;294.0;638;10
CE;536.0;639;1
CE;179.0;639;2
